NA-42_shelfmark,Heading,Title,Imprint,Format,Date1,Date2,City,Country,Language,Category,Subject,Binding,Lot_no,Shelfmark,Shelf,Shelf_section,In_TCD,Is_measured,Has_photo,height,width,Measurement_inferred
F.5.1 [6],[Not held in TCD],Marci Zuerii Boxhornii Tonneel ofte beschrijvinge des lands en steden van Holland en Westfriesland,Amst. 1632. 4°.,4°,1632,0,Amsterdam,ne|,unknown,unknown,unknown,unknown,none,F.5.1 [6],F5,1,FALSE,FALSE,FALSE,244,61,(estimate)
F.5.1 [7],PATRU (Olivier).,"Oeuvres diverses, contenant ses plaidoyers, harangues, lettres & vies de quelques uns de ses amis.",Paris 1714. 4° 3rd ed.,4°,1714,0,Paris,fr|,FRENCH,JUS CIVILE,"Miscellanies, Political and Juridical",calf,8712,Fag.O.5.9,F5,1,TRUE,TRUE,TRUE,260,47,
F.5.1 [8],LE MAISTRE (Antoine),Ses plaidoyez et harangues. Donnez au public par Jean Issali.,"Paris, 1671. 4°. 6me ed.",4°,1671,0,Paris,fr|,FRENCH,JUS CIVILE,"Miscellanies, Political and Juridical",calf,8669,Fag.P.6.17,F5,1,TRUE,TRUE,TRUE,247,55,
F.5.1 [9],GILLET (François Pierre).,Plaidoyers et autres oeuvres.,Paris. 1696. 4°.,4°,1696,0,Paris,fr|,FRENCH,PHILOLOGIA,"Livres François, Poesies et Mélanges",vellum,3132,Fag.F.1.2,F5,1,TRUE,FALSE,TRUE,260,55,
F.5.1 [10],"MARCULFUS, monachus.","Formularum libri duo. Item veteres formulae incerti auctoris. Ex bibliotheca regia, ed. ab Hier. Bignonio, cum notis ejus auctioribus & emendatioribus. Acc. liber legis Salicae olim editus à Francisco Pithoeo, nunc verò notis ejusdem Bignonii illustratus. OperâTheod. Biguonii.",Paris. 1665. 4°.,4°,1665,0,Paris,fr|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8672,Fag.O.4.33,F5,1,TRUE,TRUE,TRUE,263,49,
F.5.1 [11],[Not held in TCD],Gerardi Nood opera omnia,Lugd. Bat. 1713. 4°.,4°,1713,0,Leiden,ne|,unknown,unknown,unknown,unknown,none,F.5.1 [11],F5,1,FALSE,FALSE,FALSE,244,61,(estimate)
F.5.1 [12],[Not held in TCD],Illustrium controversiarum liber. auctore Fernando Vasquio,Lugd. 1599. 4°.,4°,1599,0,Lyon,fr|,unknown,unknown,unknown,unknown,none,F.5.1 [12],F5,1,FALSE,FALSE,FALSE,244,61,(estimate)
F.5.1 [13],"CHARLAS (Antonius), S. T. D.","Causa regaliae penitus explicata, seu responsio ad dissertationem Natalis Alexandri de jure regaliae.",Leodii. 1685. 4°.,4°,1685,0,Liège,be|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8739,Fag.O.5.23,F5,1,TRUE,TRUE,TRUE,239,60,
F.5.1 [14],[Not held in TCD],Le droit de la nature et des gens traduit du Latin du baron de Puffendorf par Jean Barbeyracq,Amst. 1706. 4°.,4°,1706,0,Amsterdam,ne|,unknown,unknown,unknown,unknown,none,F.5.1 [14],F5,1,FALSE,FALSE,FALSE,244,61,(estimate)
F.5.1 [15],"PUFENDORF, seu PUFFENDORF (Samuel).",De jure naturæ et gentium libri VIII.,"Amstelodami, 1688. 4°. ",4°,1688,0,Amsterdam,ne|,LATIN,JUS CIVILE,Law of Nature and Nations,vellum,8463,Fag.O.5.40,F5,1,TRUE,TRUE,TRUE,233,60,
F.5.1 [16:1],HUBERUS (Ulricus).,"Heedendaegse rechts-geleertheyt, soo elders, als in Frieslandt gebruikelijk.","Leuwarden, 1686. 4°. 2 dln.",4°,1686,0,Leeuwarden,ne|,DUTCH,HOLLANDIA,Hist. and Topography of Friesland,vellum,7321,Fag.O.4.5,F5,1,TRUE,TRUE,TRUE,250,56,
F.5.1 [16:2],HUBERUS (Ulricus).,"Heedendaegse rechts-geleertheyt, soo elders, als in Frieslandt gebruikelijk.","Leuwarden, 1686. 4°. 2 dln.",4°,1686,0,Leeuwarden,ne|,DUTCH,HOLLANDIA,Hist. and Topography of Friesland,vellum,7321,Fag.O.4.6,F5,1,TRUE,TRUE,TRUE,248,53,
F.5.1 [17],"MERULA (Paullus), J. C.","Manier van procederen in de provintien van Holland, Zeeland, ende West-Vriesland, belangende civile zaaken.","Delft, 1705. 4°.",4°,1705,0,Delft,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7492,Fag.P.6.29,F5,1,TRUE,TRUE,TRUE,248,58,
F.5.2 [1],"LOENIUS (Joannes), J. U. D.","Decisien en observatien, door hem beschreeven, en by een versameld midsgaders resolutien, placaaten, hand-vesten, &c. , het Roomse, oude, en heeden-daagse regt, en de practyk betreffende, door Tobias Boel, jun.",Amstel. 1712. 4°.,4°,1712,0,Amsterdam,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7482,Fag.P.6.37,F5,2,TRUE,TRUE,TRUE,263,68,
F.5.2 [2],"GROTIUS, seu de GROOT (Gulielmus).",Inleyding tot de practyck van den hove van Holland. In 't Ne derduytsch vertaelt.,"s' Graven-hage, 1667. 4°. 2de druck.",4°,1667,0,Hague,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7449,Fag.P.6.31,F5,2,TRUE,TRUE,TRUE,243,18,
F.5.2 [3],"BYNKERSHOEK (Cornelius van), J. C",Opuscula varii argumenti.,Lugd. Bat. 1719. 4°.,4°,1719,0,Leiden,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8568,Fag.O.4.42,F5,2,TRUE,TRUE,TRUE,252,37,
F.5.2 [4],EXPILLY (Claude).,Son plaidoyez. Ensemble plusieurs arrests et reglemens du parlement de Grenoble.,"Paris, 1612. 4°. 2de ed.",4°,1612,0,Paris,fr|,FRENCH,FRANCIAE,"Gen. Topography and Hist. of Sundry Provinces, etc.",calf,6239,Fag.P.6.16,F5,2,TRUE,TRUE,TRUE,247,51,
F.5.2 [5],"BROUWER (Henricus), J. C. ","De jure connubiorum apud Batavos recepto, libri duo.",Amstel. 1665. 4°. ,4°,1665,0,Amsterdam,ne|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8562,Fag.O.5.17,F5,2,TRUE,TRUE,TRUE,244,54,
F.5.2 [6],GROENEWEGEN (Simon à) vander Made. ,Tractatus de legibus abrogatis in Hollandia vicinis que regionibus.,Lugd. Bat. 1649. 4°,4°,1649,0,Leiden,ne|,LATIN,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7444,Fag.P.6.30,F5,2,TRUE,TRUE,TRUE,241,68,
F.5.2 [7],TJASSENS (Johan),"Zee-politie der Vereenigde Nederlanden, in twee boecken beschreven. ","s Graven-Hage, 1670. 4°. 2de  druck.",4°,1670,0,Hague,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7572,Fag.P.7.1,F5,2,TRUE,FALSE,FALSE,244,29,(estimate)
F.5.2 [8:1],LEONARD (Frederic).,"Recueil des traitez de paix, de treue, de neutralité, . . ., faits par les rois de France avec tous les princes . . . de l'Europe depuis pres de trois siecles. Assemblé par F. Leonard.","Paris, 1693. 4°.  6 tom.",4°,1693,0,Paris,fr|,FRENCH,FRANCIAE,General Histories of France,vellum,5767,Fag.P.6.48,F5,2,TRUE,TRUE,TRUE,258,43,
F.5.2 [8:2],LEONARD (Frederic).,"Recueil des traitez de paix, de treue, de neutralité, . . ., faits par les rois de France avec tous les princes . . . de l'Europe depuis pres de trois siecles. Assemblé par F. Leonard.","Paris, 1693. 4°.  6 tom.",4°,1693,0,Paris,fr|,FRENCH,FRANCIAE,General Histories of France,vellum,5767,Fag.P.6.49,F5,2,TRUE,TRUE,TRUE,259,48,
F.5.2 [8:3],LEONARD (Frederic).,"Recueil des traitez de paix, de treue, de neutralité, . . ., faits par les rois de France avec tous les princes . . . de l'Europe depuis pres de trois siecles. Assemblé par F. Leonard.","Paris, 1693. 4°.  6 tom.",4°,1693,0,Paris,fr|,FRENCH,FRANCIAE,General Histories of France,vellum,5767,Fag.P.6.50,F5,2,TRUE,TRUE,TRUE,259,49,
F.5.2 [8:4],LEONARD (Frederic).,"Recueil des traitez de paix, de treue, de neutralité, . . ., faits par les rois de France avec tous les princes . . . de l'Europe depuis pres de trois siecles. Assemblé par F. Leonard.","Paris, 1693. 4°.  6 tom.",4°,1693,0,Paris,fr|,FRENCH,FRANCIAE,General Histories of France,vellum,5767,Fag.P.6.51,F5,2,TRUE,TRUE,TRUE,259,51,
F.5.2 [8:5],LEONARD (Frederic).,"Recueil des traitez de paix, de treue, de neutralité, . . ., faits par les rois de France avec tous les princes . . . de l'Europe depuis pres de trois siecles. Assemblé par F. Leonard.","Paris, 1693. 4°.  6 tom.",4°,1693,0,Paris,fr|,FRENCH,FRANCIAE,General Histories of France,vellum,5767,Fag.P.6.52,F5,2,TRUE,TRUE,TRUE,258,54,
F.5.2 [8:6],LEONARD (Frederic).,"Recueil des traitez de paix, de treue, de neutralité, . . ., faits par les rois de France avec tous les princes . . . de l'Europe depuis pres de trois siecles. Assemblé par F. Leonard.","Paris, 1693. 4°.  6 tom.",4°,1693,0,Paris,fr|,FRENCH,FRANCIAE,General Histories of France,vellum,5767,Fag.P.6.53,F5,2,TRUE,TRUE,TRUE,265,61,
F.5.2 [9],FRACHETTA (Girolamo).,"Il seminario de' governi di stato, et di guerra, . . . ","Venetia, 1647. 4°. ",4°,1647,0,Venice,it|,ITALIAN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8608,Fag.O.5.38,F5,2,TRUE,TRUE,TRUE,233,66,
F.5.2 [10:1],BOCCALINI (Trajano),"La bilancia politica 2 partt. sopra i Annali di Corn. Tacito, e sopra il primo libro delle Storie di Com. Tacito, e sopra la vita di Giulio Agricola. Il tutto illustrato dagli avvertimenti di Lud. du May. Parte terza, contenente alcune lettere politiche, et historiche, ricovrate dalla cura di Gregorio Leti. ","Castellana, 1678. 4°. 3 voll.",4°,1678,0,Geneva,sz|,ITALIAN,PHILOLOGIA,Libri Italiani; Poesie e Mescolanze,vellum,3023,Fag.P.6.45,F5,2,TRUE,TRUE,TRUE,255,43,
F.5.2 [10:2],BOCCALINI (Trajano),"La bilancia politica 2 partt. sopra i Annali di Corn. Tacito, e sopra il primo libro delle Storie di Com. Tacito, e sopra la vita di Giulio Agricola. Il tutto illustrato dagli avvertimenti di Lud. du May. Parte terza, contenente alcune lettere politiche, et historiche, ricovrate dalla cura di Gregorio Leti. ","Castellana, 1678. 4°. 3 voll.",4°,1678,0,Geneva,sz|,ITALIAN,PHILOLOGIA,Libri Italiani; Poesie e Mescolanze,vellum,3023,Fag.P.6.46,F5,2,TRUE,TRUE,TRUE,256,33,
F.5.2 [10:3],BOCCALINI (Trajano),"La bilancia politica 2 partt. sopra i Annali di Corn. Tacito, e sopra il primo libro delle Storie di Com. Tacito, e sopra la vita di Giulio Agricola. Il tutto illustrato dagli avvertimenti di Lud. du May. Parte terza, contenente alcune lettere politiche, et historiche, ricovrate dalla cura di Gregorio Leti. ","Castellana, 1678. 4°. 3 voll.",4°,1678,0,Geneva,sz|,ITALIAN,PHILOLOGIA,Libri Italiani; Poesie e Mescolanze,vellum,3023,Fag.P.6.47,F5,2,TRUE,TRUE,TRUE,247,36,
F.5.2 [11],PARUTA (Paolo).,Discorsi politici. ,"Venetia, 1599. 4°.",4°,1650,0,Venice,it|,ITALIAN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8711,Fag.P.6.35,F5,2,TRUE,TRUE,TRUE,245,49,
F.5.2 [12],CANONHIERO (Pietro Andrea).,Dell' introduzzione alla politica alla ragion di stato et alla pratica del buon governo libri diece.,"Anversa, 1614. 4°.",4°,1614,0,Antwerp,be|,ITALIAN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8571,Fag.O.5.15,F5,2,TRUE,TRUE,TRUE,246,42,
F.5.2 [13],"TRITHEMIUS, seu TRITEMIUS, seu TRITTENHEMIUS (Johannes), ord. bened., Spanheimensis primo, deinde Jacobi Maioris apud Herbipolim abbas.","Polygraphie et vniuerselle escriture caballistique, trad. par Gabriel de Collange.","Paris, 1561. 4°.",4°,1561,0,Paris,fr|,FRENCH,LITERAE HUMANIORES (Pars I.),Cryptography and short-hand,calf,265,Fag.C.3.15,F5,2,TRUE,TRUE,TRUE,249,52,
F.5.2 [14],"VIGENÈRE, seu VIGENAIRE (Blaise de).","Traicté des chiffres, ou secretes manieres d'escrire.","Paris, 1586. 4°.",4°,1586,0,Paris,fr|,FRENCH,LITERAE HUMANIORES (Pars I.),Cryptography and short-hand,calf,269,Fag.I.6.49,F5,2,TRUE,TRUE,TRUE,248,50,
F.5.2 [15:1],"WICQUEFORT, seu VICOFORTIUS (Abraham de).",L'ambassadeur et ses fonctions.,"La Haye, 1680. 4°. 2 parties.",4°,1680,0,Hague,ne|,FRENCH,JUS CIVILE,Of Ambassadors and Embassies,calf,8944,Fag.O.5.20,F5,2,TRUE,TRUE,TRUE,243,61,
F.5.2 [15:2],"WICQUEFORT, seu VICOFORTIUS (Abraham de).",L'ambassadeur et ses fonctions.,"La Haye, 1680. 4°. 2 parties.",4°,1680,0,Hague,ne|,FRENCH,JUS CIVILE,Of Ambassadors and Embassies,calf,8944,Fag.O.5.21,F5,2,TRUE,TRUE,TRUE,242,37,
F.5.3 [1],"BRAGACCIA (Casparo), dottore",L'ambasciatore: opera divisa in libri sei.,"Padova, 1627. 4°.",4°,1627,0,Padua,it|,ITALIAN,JUS CIVILE,Of Ambassadors and Embassies,vellum,8921,Fag.O.5.39,F5,3,TRUE,TRUE,TRUE,231,44,
F.5.3 [2],ZICCATA (Mutio).,"Il perfetto ambasciatore, transportato dall' idioma spagnolo & francese nell' italiano.",Venetia. 1649.  4°.,4°,1649,0,Venice,it|,ITALIAN,JUS CIVILE,Of Ambassadors and Embassies,vellum,8947,Fag.P.6.25,F5,3,TRUE,TRUE,TRUE,228,41,
F.5.3 [3],VERA & DE CUÑIGA (Antonio de).,"Le parfait ambassadeur, divisé en 3 parties, composé en espagnol ; trad. en françois par le sieur Lancelot.","Paris, 1635. 4°. ",4°,1635,0,Paris,fr|,FRENCH,JUS CIVILE,Of Ambassadors and Embassies,calf,8940,Fag.O.5.29,F5,3,TRUE,TRUE,TRUE,234,39,
F.5.3 [4],"BARCLAIUS (Guilielmus), J.Ctus","De regno et regali potestate, adv. Buchananum, Brutum [ i. e. H. Languet ], Boucherium, et reliquos monarchomachos, libri vi. ",Paris. 1600. 4°. ,4°,1600,0,Paris,fr|,LATIN,JUS CIVILE,Of Monarchy and Tyranny,vellum,8516,Fag.P.6.7,F5,3,TRUE,TRUE,TRUE,235,42,
F.5.3 [5],"THEOPHYLACTUS, Acridiæ in Bulgaria archiepisc.","Institutio regia, ad Porphyrogenitvm Constantinvm, Gr. Lat., interprete Petro Possino.",Paris. 1651. 4°.,4°,1651,0,Paris,fr|,LATIN,JUS CIVILE,Of Monarchy and Tyranny,vellum,8527,Fag.O.5.27,F5,3,TRUE,TRUE,TRUE,234,14,
F.5.3 [6],QUEVEDO VILLEGAS (Francisco Gomez de).,"In Plutarchi Marcum Brutum excursus politici, ex Hispanico Latinitate donati a Theod. Graswinckel.","Hagæ-Comitis, 1660. 4°.",4°,1660,0,Hague,ne|,LATIN,LITERAE HUMANIORES (Pars II.),Greek and Roman classics and translations,vellum,2403,Fag.G.1.1,F5,3,TRUE,FALSE,TRUE,225,20,
F.5.3 [7],"ZACHARIAS, Lexoviensis, capucinus.",Gyges Gallus ; acc. Somnia sapientis. Petro Firmiano [i. e. Zacharia] auctore. ,Paris. 1658. 4°.,4°,1658,0,Paris,fr|,LATIN,FRANCIAE,Hist. of France - Lewis XIV,calf,5984,Fag.D.3.38,F5,3,TRUE,FALSE,TRUE,222,36,
F.5.3 [8],GRUTERUS (Janus).,Varii discursus ; sive prolixiores commentarii ad aliquot insigniora loca Taciti atque Onosandri. Duae partes.,"[Heidelb.] (in bibliopolio Commeliniano), 1604. 4°.",4°,1604,0,Heidelberg,gw|,LATIN,PHILOLOGIA,"Philologi, Critici, ac Polygraphi",vellum,2738,Fag.C.4.21,F5,3,TRUE,TRUE,TRUE,237,38,
F.5.3 [9:1],BOCCALINI (Trajano),De' ragguagli di Parnaso centuria prima e seconda.,Venet. 1630. 4°. 2 tom. 5ta impress.,4°,1630,0,Venice,it|,ITALIAN,PHILOLOGIA,Libri Italiani; Poesie e Mescolanze,vellum,3022,Fag.C.4.22,F5,3,TRUE,TRUE,TRUE,237,33,
F.5.3 [9:2],BOCCALINI (Trajano),De' ragguagli di Parnaso centuria prima e seconda.,Venet. 1630. 4°. 2 tom. 5ta impress.,4°,1630,0,Venice,it|,ITALIAN,PHILOLOGIA,Libri Italiani; Poesie e Mescolanze,vellum,3022,Fag.C.4.23,F5,3,TRUE,TRUE,TRUE,237,40,
F.5.3 [10],"LUCCHESINI (Gian Lorenzo Lucchese), S. J.","Saggio della sciocchezza di Nicolò Macchiavelli scoperta eziandio col solo discorso naturale, e con far vedere dannose anche à gl' interessi della terra le principali sue massime, in venti lezzioni sacre sopra il principio de' Proverbij di Salomone.","Roma, 1697. 4°.",4°,1697,0,Rome,it|,ITALIAN,PHILOLOGIA,Libri Italiani; Poesie e Mescolanze,vellum,3038,Fag.C.4.24,F5,3,TRUE,TRUE,TRUE,236,31,
F.5.3 [11],SEGRETARIO.,"L'arte del segretario politico e famigliare, cavata da moderni autori.","Torino, 1627. 4°.",4°,1627,0,Turin,it|,ITALIAN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8760,Fag.P.7.36,F5,3,TRUE,FALSE,FALSE,226,43,
F.5.3 [12],ROCCABELLA (Tomaso).,Prencipe morale.,Venetia 1645 4°,4°,1645,0,Venice,it|,ITALIAN,PHILOLOGIA,Libri Italiani; Poesie e Mescolanze,vellum,3053,Fag.P.7.3,F5,3,TRUE,FALSE,FALSE,217,43,
F.5.3 [13],MASCARDI (Agostino).,Discorsi morali su la Tavola di Cebete Tebano.,"Venetia, 1638. 4°.",4°,1638,0,Venice,it|,ITALIAN,LITERAE HUMANIORES (Pars II.),Greek and Roman classics and translations,vellum,2127,Fag.F.8.60,F5,3,TRUE,FALSE,TRUE,221,32,
F.5.3 [14],ZUCCOLO (Ludouico).,Considerationi politiche e morali sopra cento oracoli d'illustri personaggi antichi.,Venetia. 1622.  4°.,4°,1622,0,Venice,it|,ITALIAN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8788,Fag.O.7.40,F5,3,TRUE,TRUE,TRUE,213,33,
F.5.3 [15],[Not held in TCD],"L'hoggedì o vero il mondo non peggiore del passato, di Secondo Lancelotti",Venet. 1623. 4°.,4°,1623,0,Venice,it|,unknown,unknown,unknown,unknown,none,F.5.3 [15],F5,3,FALSE,FALSE,FALSE,244,43,(estimate)
F.5.3 [16],ALBERGATI (Fabio),Dei discorsi politici libb. v. ,"Roma, 1602. 4°.",4°,1602,0,Rome,it|,ITALIAN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8535,Fag.P.6.4,F5,3,TRUE,TRUE,TRUE,219,34,
F.5.3 [17],GUICCIARDINI (Francesco).,"Propositioni, overo considerationi in materia di cosi di stato, sotto titvlo di auuertimenti, auuedimenti ciuili, & concetti politici, di Fr. Guicciardini, Gio. Fr. Lottini, Fr. Sansovini. Di nuovo posti insieme, ampliati & corretti.","Vinegia, 1588. 4°. ",4°,1588,0,Venice,it|,ITALIAN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8631,Fag.F.8.27,F5,3,TRUE,FALSE,TRUE,217,28,
F.5.3 [18],CHOKIER (Joannes à  ).,"Thesaurus politicorum aphorismorum: in quo principum, consiliariorum, aulicorum institutio propriè continetur... Adiung. eid. notae, sive dissertationes in Onosandri Strategicum [ Interpr. Nicolao Rigaltio ] .",Romae. 1611. 4°,4°,1611,0,Rome,it|,LATIN,JUS CIVILE,"Miscellanies, Political and Juridical",vellum,8579,Fag.O.6.10,F5,3,TRUE,TRUE,TRUE,224,52,
F.5.3 [19],"SCAYNUS, seu SCAINUS (Antonius).",In octo Arist. libros qui extant de repub. quaestiones.,"Romae, 1577. 4°.",4°,1577,0,Rome,it|,LATIN,LITERAE HUMANIORES (Pars II.),Greek and Roman classics and translations,vellum,2106,Fag.F.8.28,F5,3,TRUE,FALSE,TRUE,220,22,
F.5.3 [20],SGUALDI (Vicenzo).,"Aristocratia conservata, ouero del decemvirato di Lesbo libri quattro.","Vinetia, 1634. 4°.",4°,1634,0,Venice,it|,ITALIAN,JUS CIVILE,Of Governments,vellum,8507,Fag.G.4.53,F5,3,TRUE,FALSE,TRUE,224,27,
F.5.3 [21],PRINTING.,"Histoire de l'imprimerie et de la librairie, ou l'on voit son origine & son progrés jusqu'en 1689: en deux livres.",Paris 1689. 4°,4°,1689,0,Paris,fr|,FRENCH,LITERAE HUMANIORES (Pars I.),Typography,vellum,275,Fag.K.4.19,F5,3,TRUE,TRUE,TRUE,262,31,
F.5.3 [22],"SCHOTTUS (Andreas), S. J.","Hispaniae bibliotheca, seu de academiis ac bibliothecis ; item, elogia et nomenclator clarorum Hispaniae scriptorum [anon.]",Francof. 1608. 4°. 3 tom. in 1.,4°,1608,0,Frankfurt am Main,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Foreign Universities,vellum,204,Fag.B.4.24,F5,3,TRUE,TRUE,TRUE,250,43,
F.5.3 [23],[Not held in TCD],Dictionaire françois par P. Richelet,Genev. 1685. 4°.,4°,1685,0,Geneva,sz|,unknown,unknown,unknown,unknown,none,F.5.3 [23],F5,3,FALSE,FALSE,FALSE,244,43,(estimate)
F.5.3 [24],VENERONI (Jean Vigneron de).,"Le dictionaire imperial, representant les 4 langues principales de l'Europe, savoir: I. L'italienne expliquée par la françoise, l'allemande & la latine ; II. La françoise expliquée par l'italienne, l'allemande & la latine ; III. L'allemande expliquée par la françoise, la latine & l'italienne ; IV. La latine expliquée par l'italienne, la françoise & l'allemande. Composé par Veneroni, augmenté par d'autres habiles maitres.","Francf. sur le Mein, 1700. 4°.",4°,1700,0,Frankfurt am Main,gw|,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,130,Fag.C.2.33,F5,3,TRUE,TRUE,TRUE,260,95,
F.4.1 [1],[Not held in TCD],Principes Hollandiae et Zeelandiae domini Frisiae auctore Michaele Vosnero,Antv. 1678. fol.,fol.,1678,0,Antwerp,be|,unknown,unknown,unknown,unknown,none,F.4.1 [1],F4,1,FALSE,FALSE,FALSE,313,45,(estimate)
F.4.1 [2],[Not held in TCD],"Het hosteel van Aigremont, Nederhain en Maestricht, door François Halma",Leeuw. 1715. fol.,fol.,1715,0,Leeuwarden,ne|,unknown,unknown,unknown,unknown,none,F.4.1 [2],F4,1,FALSE,FALSE,FALSE,313,45,(estimate)
F.4.1 [3],[Not held in TCD],Les genealogies des forestiers et comtes de Flandre,Anvers s.a.. fol.,fol.,uuuu,0,Antwerp,be|,unknown,unknown,unknown,unknown,none,F.4.1 [3],F4,1,FALSE,FALSE,FALSE,313,45,(estimate)
F.4.1 [4],[Not held in TCD],"Hadriani Barlandi Hollandiae Comitum historia et icones. item Caroli Burgundiae ducis vita, et Ultrajectensium episcoporum catalogus. item Gerardi Noviomagi ejusdem argumenti libellus. Lugd. Bat. 1584. item Pictorum aliquot inferioris Germaniae effiges. Antv. 1572",s.l. s.a.. fol.,fol.,uuuu,0,Not known,xx|,unknown,unknown,unknown,unknown,none,F.4.1 [4],F4,1,FALSE,FALSE,FALSE,313,45,(estimate)
F.4.1 [5],BELGIUM,"Die historie van Belgis, diemen anders namen mach: den spieghel der Nederlantscher audtheyt.","Ghendt, [s. a. ] fol.",fol.,uuuu,0,Ghent,be|,DUTCH,GERMANIAE INFERIORIS ,General History of the Netherlands,vellum,6798,Fag.U.8.52,F4,1,TRUE,FALSE,FALSE,313,45,(estimate)
F.4.1 [6],"BRANDT (Gerard), S. T. P",Het leven en bedryfvan Michiel de Ruiter.,Amst. 1687. fol.,fol.,1687,0,Amsterdam,ne|,DUTCH,HOLLANDIA,Lives of some celebrated Hollanders,vellum,7642,Fag.T.8.43,F4,1,TRUE,FALSE,TRUE,313,78,(estimate)
F.4.1 [7],ALKEMADE (Cornelis van),De goude en zilvere gangbaare penningen der graaven en graavinnen van Holland. ,"Delft, 1700. fol. ",fol.,1700,0,Delft,ne|,DUTCH,ANTIQUITATES,Coins and Medals,vellum,5112,Fag.I.4.44,F4,1,TRUE,TRUE,TRUE,324,38,
F.4.1 [8],ALKEMADE (Cornelis van),"Hollandse jaar-boeken, of rijm-kionijk van Melis Stoke, behelsende de geschiedenissen des lands, onder de princen van het eerste huis, tot den jare 1305. ","Leyden, 1699. fol.",fol.,1699,0,Leiden,ne|,DUTCH,GERMANIAE INFERIORIS ,"Belgic and Batavian Chronicles, in Prose and Rime",vellum,6854,Fag.U.7.13,F4,1,TRUE,FALSE,FALSE,313,45,(estimate)
F.4.1 [9],HOLLANDIA.,"Hollandsche riim-kroniik inhoudende de gheschiedenissen der graven van Hollandt tot 1305. Door enen onbekende voor 286 jaren beschreven, mitsgaders een extract vvt een oude chronijcke, ghedruckt by Ian Veldenaer in 1480, &c.","s' Graven-haghe, 1620. fol.",fol.,1620,0,Hague,ne|,DUTCH,GERMANIAE INFERIORIS ,"Belgic and Batavian Chronicles, in Prose and Rime",vellum,6858,Fag.U.7.24,F4,1,TRUE,FALSE,FALSE,313,45,(estimate)
F.4.1 [10],"GELDRIA, hod. GELDERLAND.","Assertio eivs ivris, qvod imperatoria maiestas ad Geldriae ducatum & Zutphaniae comitatum habere praetendit, in comitijs Ratisbonensibus, an. 1541 exhibita ; &c.","Salingiaci, 1543. fol.",fol.,1543,0,Solingen,gw|,LATIN,HOLLANDIA,"Hist. Topography, and Antiquities of Gelderland",vellum,7343,Fag.O.3.19,F4,1,TRUE,TRUE,TRUE,316,22,
F.4.1 [11],DANCKERS (Heindrick),"Affbeeldinge vandi ouer oude rarieteyten aende strandt ontrent Domburch in den eylandi van Walcheren...gevonden, Jan.5, 1647.",Hag.-Com. 1647. 8°.,8°,1647,0,Hague,ne|,DUTCH,HOLLANDIA,Hist. and Topography of Zeeland,calf,7357,Fag.K.4.29,F4,1,TRUE,TRUE,TRUE,320,14,
F.4.1 [12],"BUCHELIUS (Arnoldus), JCtus","Jo. de Beka et Wilh. Heda de episcopis Ultrajectinis, recogniti et notis historicis illustrati : acc. Lamb. Hortensii Montfortii secessionum Ultraiectinarum libri, et Siffridi Petri Frisij. appendix ad Historiam Ultrajectinam.","Ultraiecti, 1643. fol.",fol.,1643,0,Utrecht,ne|,LATIN,HOLLANDIA,Hist. and Topography of the Province of Utrecht,vellum,7366,Fag.S.6.45,F4,1,TRUE,TRUE,TRUE,327,74,
